4224.990844416441,11532.99945065286
4128.235264870635,11526.401456495683
4031.5035687220225,11518.951522317366
3934.853767639362,11510.73769913929
3838.8404164185195,11497.353847305974
3742.9725061978115,11482.600636897261
3647.6539733399914,11464.650299369285
3553.1142532876547,11442.94585734936
3459.5003694543043,11417.590238571507
3366.927307420778,11388.650775867987
3275.5388559426674,11356.174453404827
3185.45975773136,11320.171388590501
3096.889878557371,11280.650194314618
3009.9891062173533,11237.569525611521
2924.9730303126325,11190.873656681579
2842.1030274207433,11140.488044657202
2761.665723358281,11086.301119627431
2684.0036118340886,11028.172098554232
2610.270549455674,10965.190701126205
2539.546705467412,10898.802899327877
2470.5614964400556,10830.621839058427
2403.0923650364225,10760.928842718475
2337.469659762106,10689.502069528535
2275.25312145753,10615.11108476367
2214.587600812405,10539.422503838876
2158.2440739218146,10460.588220279664
2100.9127491722757,10382.46906638613
2047.6358279570536,10301.39973494784
1995.5515050930262,10219.578263818894
1944.4602546595183,10137.114764449994
1894.9723029354357,10053.703038622647
1847.4710251181386,9969.136802735156
1801.1932517133978,9883.880176410117
1755.8806907571488,9798.11219065589
1711.4740464691522,9711.87498629535
1668.0577898357087,9625.126533508914
1625.9460232271902,9537.752391017575
1585.8267539658846,9449.43538325069
1546.6044043011934,9360.72740384251
1508.0258758899674,9271.722851218201
1471.0757510008307,9182.035053764459
1435.1453426480293,9091.943745613098
1399.9482081584451,9001.553103768283
1365.445372763016,8910.8964517376
1331.781221172515,8819.916790417952
1299.638092688531,8728.41139734836
1274.9933962519863,8634.682478306233
1259.0817751333147,8539.10044839765
1256.6079186874267,8442.191701264397
1265.9947129601019,8345.709220165681
1293.0416583481942,8252.89833350139
1364.8645466118555,8190.892483955879
1459.1816413989168,8169.824778386859
1556.0955413643642,8168.15334686003
1652.7188139770774,8176.346302783603
1748.3726775355171,8192.292665109388
1841.4563438281584,8219.250586553671
1928.2248182336807,8262.210839467263
2004.4605424018332,8321.978377791569
2071.486626804108,8392.010832666303
2128.8295985454606,8470.138574751167
2184.625006198883,8549.4146194458
2240.312313354678,8628.829109265407
2296.9364504329124,8707.576249946937
2354.6325116546577,8785.555614112216
2414.637106660819,8861.757544328166
2476.8314073472775,8936.199210273913
2541.3540971620505,9008.609331525859
2608.8084239960417,9078.325850540174
2679.311468421626,9144.915832617056
2752.152207554318,9208.9804721392
2827.7921004485725,9269.696314574958
2906.6565757393837,9326.126412518322
2989.0460327267647,9377.278260029852
3074.975316616874,9422.24681987202
3164.1018789589684,9460.454058985062
3255.8671186714973,9491.865026432859
3349.538790309155,9516.94458576806
3444.5315541890013,9536.542048734244
3540.36815569642,9551.42183027491
3637.0314465267347,9559.444016372721
3733.8515528150456,9565.170144022026
3830.707792051864,9570.417295177547
3927.5997521116187,9575.132337331566
4024.5487114779353,9575.632956867306
